"date_id","river","year","month","day","value"
"2015_03_04","tisza",2015,3,4,255
"2015_03_05","tisza",2015,3,5,270
"2015_03_06","tisza",2015,3,6,308
"2015_03_07","tisza",2015,3,7,344
"2015_03_08","tisza",2015,3,8,363
"2015_03_09","tisza",2015,3,9,361
"2015_03_10","tisza",2015,3,10,342
"2015_03_11","tisza",2015,3,11,314
"2015_03_12","tisza",2015,3,12,286
"2015_03_13","tisza",2015,3,13,258
"2015_03_14","tisza",2015,3,14,241
"2015_03_15","tisza",2015,3,15,225
"2015_03_16","tisza",2015,3,16,211
"2015_03_17","tisza",2015,3,17,207
"2015_03_18","tisza",2015,3,18,195
"2015_03_19","tisza",2015,3,19,184
"2015_03_20","tisza",2015,3,20,177
"2015_03_21","tisza",2015,3,21,170
"2015_03_22","tisza",2015,3,22,164
"2015_03_23","tisza",2015,3,23,153
"2015_03_24","tisza",2015,3,24,151
"2015_03_25","tisza",2015,3,25,147
"2015_03_26","tisza",2015,3,26,143
"2015_03_27","tisza",2015,3,27,139
"2015_03_28","tisza",2015,3,28,130
"2015_03_29","tisza",2015,3,29,128
"2015_03_30","tisza",2015,3,30,129
"2015_03_31","tisza",2015,3,31,130
"2015_04_01","tisza",2015,4,1,135
"2015_04_02","tisza",2015,4,2,148
"2015_04_03","tisza",2015,4,3,166
"2015_04_04","tisza",2015,4,4,184
"2015_04_05","tisza",2015,4,5,208
"2015_04_06","tisza",2015,4,6,232
"2015_04_07","tisza",2015,4,7,246
"2015_04_08","tisza",2015,4,8,251
"2015_04_09","tisza",2015,4,9,240
"2015_04_10","tisza",2015,4,10,236
"2015_04_11","tisza",2015,4,11,231
"2015_04_12","tisza",2015,4,12,222
"2015_04_13","tisza",2015,4,13,213
"2015_04_14","tisza",2015,4,14,207
"2015_04_15","tisza",2015,4,15,199
"2015_04_16","tisza",2015,4,16,196
"2015_04_17","tisza",2015,4,17,200
"2015_04_18","tisza",2015,4,18,206
"2015_04_19","tisza",2015,4,19,207
"2015_04_20","tisza",2015,4,20,197
"2015_04_21","tisza",2015,4,21,189
"2015_04_22","tisza",2015,4,22,213
"2015_04_23","tisza",2015,4,23,242
"2015_04_24","tisza",2015,4,24,254
"2015_04_25","tisza",2015,4,25,247
"2015_04_26","tisza",2015,4,26,229
"2015_04_27","tisza",2015,4,27,210
"2015_04_28","tisza",2015,4,28,190
"2015_04_29","tisza",2015,4,29,182
"2015_04_30","tisza",2015,4,30,175
"2015_05_01","tisza",2015,5,1,173
"2015_05_02","tisza",2015,5,2,179
"2015_05_03","tisza",2015,5,3,192
"2015_05_04","tisza",2015,5,4,209
"2015_05_05","tisza",2015,5,5,218
"2015_05_06","tisza",2015,5,6,233
"2015_05_07","tisza",2015,5,7,245
"2015_05_08","tisza",2015,5,8,259
"2015_05_09","tisza",2015,5,9,257
"2015_05_10","tisza",2015,5,10,245
"2015_05_11","tisza",2015,5,11,236
"2015_05_12","tisza",2015,5,12,232
"2015_05_13","tisza",2015,5,13,224
"2015_05_14","tisza",2015,5,14,203
"2015_05_15","tisza",2015,5,15,202
"2015_05_16","tisza",2015,5,16,212
"2015_05_17","tisza",2015,5,17,210
"2015_05_18","tisza",2015,5,18,199
"2015_05_19","tisza",2015,5,19,203
"2015_05_20","tisza",2015,5,20,208
"2015_05_21","tisza",2015,5,21,200
"2015_05_22","tisza",2015,5,22,190
"2015_05_23","tisza",2015,5,23,187
"2015_05_24","tisza",2015,5,24,181
"2015_05_25","tisza",2015,5,25,171
"2015_05_26","tisza",2015,5,26,155
"2015_05_27","tisza",2015,5,27,152
"2015_05_28","tisza",2015,5,28,151
"2015_05_29","tisza",2015,5,29,182
"2015_05_30","tisza",2015,5,30,219
"2015_05_31","tisza",2015,5,31,261
"2015_06_01","tisza",2015,6,1,290
"2015_06_02","tisza",2015,6,2,299
"2015_06_03","tisza",2015,6,3,276
"2015_06_04","tisza",2015,6,4,244
"2015_06_05","tisza",2015,6,5,210
"2015_06_06","tisza",2015,6,6,182
"2015_06_07","tisza",2015,6,7,166
"2015_06_08","tisza",2015,6,8,143
"2015_06_09","tisza",2015,6,9,131
"2015_06_10","tisza",2015,6,10,131
"2015_06_11","tisza",2015,6,11,129
"2015_06_12","tisza",2015,6,12,120
"2015_06_13","tisza",2015,6,13,112
"2015_06_14","tisza",2015,6,14,105
"2015_06_15","tisza",2015,6,15,101
"2015_06_16","tisza",2015,6,16,104
"2015_06_17","tisza",2015,6,17,108
"2015_06_18","tisza",2015,6,18,108
"2015_06_19","tisza",2015,6,19,115
"2015_06_20","tisza",2015,6,20,116
